iter,total_num_steps,fps,entropy,value_loss,action_loss,mean_rew,median_rew,min_rew,max_rew
232,11600000,581,2.5659984201192856,39.15648580566049,-0.005139703951097848,1899.925,1899.925,1870.852639,1928.997361
233,11650000,581,2.5659984201192856,14.604230655978123,-0.004661192323597637,1933.902182,1933.902182,1928.273556,1939.530808
234,11700000,581,2.5659984201192856,24.192002024501562,-0.005246477075615985,1930.8257174999999,1930.8257174999999,1920.956635,1940.6948
235,11750000,581,2.5659984201192856,22.906953972702226,-0.0038718059245942036,1932.819544,1932.819544,1931.23331,1934.405778
236,11800000,580,2.5659984201192856,30.548453292126457,-0.003578588617726079,1937.889358,1937.889358,1934.512172,1941.266544
237,11850000,580,2.5659984201192856,29.083294445400437,-0.006982992577150071,1944.1630105,1944.1630105,1944.056265,1944.269756
238,11900000,580,2.5659984201192856,13.319664996365706,-0.005232751118213249,1914.263939,1914.263939,1899.615415,1928.912463
239,11950000,580,2.5659984201192856,18.902023935566344,-0.006642344927756009,1337.8055675,1337.8055675,711.982776,1963.628359
240,12000000,580,2.5659984201192856,26.72854402003189,-0.006181251237679438,1381.8333440000001,1381.8333440000001,1317.120942,1446.545746
241,12050000,580,2.5659984201192856,13.120585877945025,-0.005460167470149221,1060.0023535,1060.0023535,183.951659,1936.053048
242,12100000,580,2.5659984201192856,21.58458210080862,-0.0059431746186495125,1950.484531,1950.484531,1947.413147,1953.555915
243,12150000,580,2.5659984201192856,30.016099583854277,-0.004105590473439709,1972.2694195,1972.2694195,1964.63371,1979.905129
244,12200000,580,2.5659984201192856,23.399451665456095,-0.00515654274862906,1954.5683195000001,1954.5683195000001,1934.022369,1975.11427
245,12250000,580,2.5659984201192856,27.562630980834363,-0.002907748684478406,1984.2067315,1984.2067315,1972.507501,1995.905962
246,12300000,580,2.5659984201192856,17.1247155127426,-0.005648289758388121,1948.468092,1948.468092,1922.363668,1974.572516
247,12350000,580,2.5659984201192856,10.671085737893979,-0.005157126400418596,1967.955746,1967.955746,1955.758248,1980.153244
248,12400000,580,2.5659984201192856,15.701869754555325,-0.006028563696683402,1974.4615905,1974.4615905,1972.776268,1976.146913
249,12450000,580,2.5659984201192856,11.424418074265123,-0.0020784562234590948,2002.6625625000001,2002.6625625000001,1991.265047,2014.060078
250,12500000,580,2.5659984201192856,10.742327247932554,-0.005599375844538675,1404.2410815,1404.2410815,800.060226,2008.421937
251,12550000,580,2.5659984201192856,14.13837218657136,-0.00500516284864716,1350.271832,1350.271832,685.217804,2015.32586
252,12600000,580,2.5659984201192856,6.953600103408098,-0.004812520965227426,2019.4807784999998,2019.4807784999998,2017.919193,2021.042364
253,12650000,580,2.5659984201192856,20.452631329434613,-0.006211773981870768,2008.673053,2008.673053,2002.315804,2015.030302
254,12700000,580,2.5659984201192856,40.284804531310996,-0.005121266970945726,1134.416907,1134.416907,238.426222,2030.407592
255,12750000,580,2.5659984201192856,27.447966729601223,-0.00694883412882632,2023.5604349999999,2023.5604349999999,2019.472231,2027.648639
256,12800000,580,2.5659984201192856,28.881301204736033,-0.006298440482381314,1693.2419385,1693.2419385,1377.665167,2008.81871
257,12850000,580,2.5659984201192856,20.77349357927839,-0.005456461802957809,1186.422703,1186.422703,353.19,2019.655406
258,12900000,580,2.5659984201192856,37.5992829610904,-0.006979894232169197,2014.241118,2014.241118,2005.176827,2023.305409
259,12950000,580,2.5659984201192856,15.320698776779075,-0.0043728687264774635,2041.9320400000001,2041.9320400000001,2037.175313,2046.688767
260,13000000,580,2.5659984201192856,15.820363273844123,-0.004806544623003599,2025.552772,2025.552772,2015.71179,2035.393754
261,13050000,580,2.5659984201192856,32.21633802341918,-0.004905486114512314,2028.240543,2028.240543,2020.993175,2035.487911
262,13100000,579,2.5659984201192856,23.84678844312827,-0.006642946564625163,1355.0152535,1355.0152535,692.665458,2017.365049
263,13150000,579,2.5659984201192856,15.871281619618337,-0.003308249988731404,1239.8959895,1239.8959895,465.527228,2014.264751
264,13200000,579,2.5659984201192856,7.647341225917141,-0.005636135916855286,2048.566833,2048.566833,2039.090656,2058.04301
265,13250000,579,2.5659984201192856,5.4882590106378,-0.0055778656784165525,2060.952413,2060.952413,2057.295395,2064.609431
266,13300000,579,2.5659984201192856,18.475142769515514,-0.006608002989802723,2036.0014755000002,2036.0014755000002,2027.699749,2044.303202
267,13350000,579,2.5659984201192856,25.393268563846746,-0.006652545827805056,2057.913797,2057.913797,2039.648911,2076.178683
268,13400000,579,2.5659984201192856,51.34005135968327,-0.006458897989417286,2075.262479,2075.262479,2068.179083,2082.345875
269,13450000,579,2.5659984201192856,18.637859244520467,-0.005593263198092776,2062.3030769999996,2062.3030769999996,2050.669173,2073.936981
270,13500000,579,2.5659984201192856,24.22555000372231,-0.005150717610450784,2057.4247245,2057.4247245,2035.315965,2079.533484
271,13550000,579,2.5659984201192856,21.435911241173745,-0.005007116336188725,2068.0002125,2068.0002125,2059.997498,2076.002927
272,13600000,579,2.5659984201192856,43.999290368705985,-0.005180588764460481,2059.7415645,2059.7415645,2057.533688,2061.949441
273,13650000,579,2.5659984201192856,13.0458982432882,-0.005788717162962105,2033.8610545000001,2033.8610545000001,2026.54121,2041.180899
274,13700000,579,2.5659984201192856,26.54258218271037,-0.003638523759536838,2078.5270579999997,2078.5270579999997,2064.568242,2092.485874
275,13750000,579,2.5659984201192856,44.900094040979944,-0.005973146834553648,1175.6172045,1175.6172045,270.761011,2080.473398
276,13800000,579,2.5659984201192856,21.58817097917199,-0.005094775698914115,2098.4264655,2098.4264655,2095.860536,2100.992395
277,13850000,579,2.5659984201192856,55.651206657538815,-0.0048537720509007915,1261.4349865,1261.4349865,426.278895,2096.591078
278,13900000,579,2.5659984201192856,38.358744919796784,-0.004899755289746584,2079.107206,2079.107206,2078.224254,2079.990158
279,13950000,579,2.5659984201192856,57.416549666970965,-0.006398812157093895,2102.678379,2102.678379,2094.461983,2110.894775
280,14000000,579,2.5659984201192856,27.527816681812208,-0.006528694394501144,2067.5868425,2067.5868425,2054.631561,2080.542124
281,14050000,579,2.5659984201192856,57.45991284052531,-0.006287465566795921,2098.1951854999998,2098.1951854999998,2086.426664,2109.963707
282,14100000,579,2.5659984201192856,17.59043530014654,-0.0004406677911902079,2070.89651,2070.89651,2067.98781,2073.80521
283,14150000,579,2.5659984201192856,28.14574083300928,-0.006060510506457225,2091.4026265,2091.4026265,2089.413685,2093.391568
284,14200000,578,2.5659984201192856,29.10942161368827,-0.005390493991285439,1090.046303,1090.046303,78.039832,2102.052774
285,14250000,578,2.5659984201192856,26.494400051732857,-0.007509502668623705,2079.756612,2079.756612,2052.830779,2106.682445
286,14300000,578,2.5659984201192856,56.32381582359473,-0.005305802915639409,2071.348015,2071.348015,2056.460486,2086.235544
287,14350000,578,2.5659984201192856,20.560915149499973,-0.0042865629651411535,2098.3633345,2098.3633345,2092.91369,2103.812979
288,14400000,578,2.5659984201192856,33.90163541113337,-0.005194498247844118,2078.5628855,2078.5628855,2075.36699,2081.758781
289,14450000,578,2.5659984201192856,31.396192663162946,-0.004333902095171046,1068.58756,1068.58756,863.294759,1273.880361
290,14500000,578,2.5659984201192856,34.157519945005575,-0.006649906576906991,1552.082652,1552.082652,991.320937,2112.844367
291,14550000,578,2.5659984201192856,45.89436464384198,-0.006915671119130214,2082.4685375,2082.4685375,2078.048074,2086.889001
292,14600000,578,2.5659984201192856,30.117714641243218,-0.004940398550983597,2091.2158195,2091.2158195,2086.638595,2095.793044
293,14650000,578,2.5659984201192856,25.798650271445513,-0.005358964003009229,2098.5818165,2098.5818165,2086.884309,2110.279324
294,14700000,578,2.5659984201192856,23.382072287549576,-0.006627662864699838,2027.6179845000001,2027.6179845000001,1971.015509,2084.22046
295,14750000,578,2.5659984201192856,53.65356749172012,-0.005189505781186199,2100.919302,2100.919302,2096.86185,2104.976754
296,14800000,578,2.5659984201192856,31.663983151689173,-0.002635932299472188,524.6895595,524.6895595,175.248922,874.130197
297,14850000,578,2.5659984201192856,24.411811075483758,-0.006261417267948369,2098.7626225,2098.7626225,2093.020407,2104.504838
298,14900000,578,2.5659984201192856,39.510616249839465,-0.0052921424797204965,2098.2727,2098.2727,2095.524719,2101.020681
299,14950000,578,2.5659984201192856,26.075947843988736,-0.0035928887404679697,1955.085875,1955.085875,1814.66367,2095.50808
300,15000000,578,2.5659984201192856,25.04850204065442,-0.007091699047638637,1862.7000375,1862.7000375,1610.820319,2114.579756
301,15050000,578,2.5659984201192856,14.929939720779657,-0.005629897248703249,2108.9286135,2108.9286135,2100.885015,2116.972212
302,15100000,578,2.5659984201192856,35.93956584408879,-0.0065227291379490755,1584.2525385,1584.2525385,1048.293856,2120.211221
303,15150000,578,2.5659984201192856,59.5538025252521,-0.00671825020185679,2069.8024295,2069.8024295,2037.60171,2102.003149
304,15200000,578,2.5659984201192856,41.9023833014071,-0.005324717521701435,2025.9761575000002,2025.9761575000002,1936.454966,2115.497349
305,15250000,578,2.5659984201192856,30.054824196298917,-0.004966335353143828,2110.1326655000003,2110.1326655000003,2099.695687,2120.569644
306,15300000,578,2.5659984201192856,49.40344459936023,-0.003833313646737224,1317.648087,1317.648087,527.609388,2107.686786
307,15350000,578,2.5659984201192856,46.62215598722299,-0.006826136677659633,2099.274313,2099.274313,2061.240955,2137.307671
308,15400000,578,2.5659984201192856,35.44449435696006,-0.0038272986533911535,2123.84047,2123.84047,2120.633044,2127.047896
309,15450000,578,2.5659984201192856,37.522790247450274,-0.0035182604617981874,2088.2276465,2088.2276465,2072.396003,2104.05929
310,15500000,578,2.5659984201192856,19.878767153124013,-0.005390715914453874,2117.9844125,2117.9844125,2109.783684,2126.185141
311,15550000,578,2.5659984201192856,15.106911075487734,-0.004773408595974615,2102.0362219999997,2102.0362219999997,2096.905433,2107.167011
312,15600000,578,2.5659984201192856,19.371763081351915,-0.005357980854925396,2123.7777255,2123.7777255,2121.957919,2125.597532
313,15650000,578,2.5659984201192856,16.10336065534502,-0.0036470413925220177,2096.4657865,2096.4657865,2088.814461,2104.117112
314,15700000,578,2.5659984201192856,8.79442069604993,-0.005546725090744076,2124.2243905,2124.2243905,2118.600577,2129.848204
315,15750000,578,2.5659984201192856,21.13872166375319,-0.007238290486998267,1968.5340919999999,1968.5340919999999,1832.12753,2104.940654
316,15800000,578,2.5659984201192856,11.853568432355921,-0.006016634478267709,2137.7253364999997,2137.7253364999997,2124.392911,2151.057762
317,15850000,578,2.5659984201192856,9.78028319751223,-0.0032708090444430126,2134.4225675,2134.4225675,2119.033283,2149.811852
318,15900000,578,2.5659984201192856,30.857113926609358,-0.004593963703193064,2118.9695309999997,2118.9695309999997,2102.25864,2135.680422
319,15950000,578,2.5659984201192856,27.545614864553013,-0.0066585702917412466,2133.185825,2133.185825,2109.383498,2156.988152
320,16000000,578,2.5659984201192856,28.686612718428176,-0.0058623997274262745,2122.9010255,2122.9010255,2106.093114,2139.708937
321,16050000,578,2.5659984201192856,22.361391843482853,-0.0051374608118446,2105.3442115,2105.3442115,2089.502269,2121.186154
322,16100000,578,2.5659984201192856,32.21184182018042,-0.007882386998994661,101.16521700000001,101.16521700000001,48.312101,154.018333
323,16150000,578,2.5659984201192856,32.312265229970215,-0.005881876224581598,2148.573927,2148.573927,2137.222652,2159.925202
324,16200000,578,2.5659984201192856,5.022115701436997,-0.0029582132877086073,2136.0204645,2136.0204645,2115.725842,2156.315087
325,16250000,577,2.5659984201192856,20.751605110863846,-0.00581620026945302,1151.971904,1151.971904,172.975868,2130.96794
326,16300000,577,2.5659984201192856,13.63771113716066,-0.0050703964704969925,1812.358749,1812.358749,1489.374649,2135.342849
327,16350000,577,2.5659984201192856,24.90614849738777,-0.006222396395773918,2139.783399,2139.783399,2136.835652,2142.731146
328,16400000,577,2.5659984201192856,19.46871347427368,-0.006053657084263856,2148.41083,2148.41083,2148.228691,2148.592969
329,16450000,577,2.5659984201192856,20.997128403559326,-0.004426612302389306,1105.7478925,1105.7478925,48.063663,2163.432122
330,16500000,577,2.5659984201192856,37.86083257943392,-0.006229582093934974,2148.6490145,2148.6490145,2142.985195,2154.312834
331,16550000,577,2.5659984201192856,32.08800780413051,-0.0060524380262374205,2154.1445169999997,2154.1445169999997,2145.983999,2162.305035
332,16600000,577,2.5659984201192856,22.77244752732416,-0.0047757930389858904,2166.248334,2166.248334,2153.247713,2179.248955
333,16650000,577,2.5659984201192856,44.0875976515313,-0.005812683238080278,2130.297568,2130.297568,2113.580118,2147.015018
334,16700000,577,2.5659984201192856,31.701939022541048,-0.005465799961014758,2136.0738345,2136.0738345,2122.847168,2149.300501
335,16750000,577,2.5659984201192856,23.634544227520625,-0.005084986881555172,1186.024165,1186.024165,240.226517,2131.821813
336,16800000,577,2.5659984201192856,59.24177970985571,-0.007594121876835894,2158.743907,2158.743907,2146.191144,2171.29667
337,16850000,577,2.5659984201192856,40.74650781986614,-0.00479542069888339,2157.7137785,2157.7137785,2157.412312,2158.015245
338,16900000,577,2.5659984201192856,15.320890356600284,-0.004324188711689203,2148.4772405,2148.4772405,2144.653241,2152.30124
339,16950000,577,2.5659984201192856,24.060753065347672,-0.003963632454482043,2144.2225314999996,2144.2225314999996,2117.513517,2170.931546
340,17000000,577,2.5659984201192856,29.033551147331796,-0.004669736270852809,2169.7365765,2169.7365765,2152.421299,2187.051854
341,17050000,577,2.5659984201192856,56.581563612322014,-0.0049589486147435,1520.831719,1520.831719,869.605477,2172.057961
342,17100000,577,2.5659984201192856,21.92159039961795,-0.0011069100141867239,2150.7483789999997,2150.7483789999997,2126.461383,2175.035375
343,17150000,577,2.5659984201192856,9.305130229890347,-0.004910562940472119,2149.615465,2149.615465,2111.841548,2187.389382
344,17200000,577,2.5659984201192856,55.34109410320719,-0.0017598247574483138,2163.856754,2163.856754,2141.701482,2186.012026
345,17250000,576,2.5659984201192856,51.340313066293795,-0.006466435396335631,2152.7123945000003,2152.7123945000003,2139.296126,2166.128663
346,17300000,576,2.5659984201192856,29.24981053508818,-0.005180655430497912,1677.1667765,1677.1667765,1190.774496,2163.559057
347,17350000,576,2.5659984201192856,14.195330582310756,-0.004747107211479336,1279.7007895,1279.7007895,385.018459,2174.38312
348,17400000,576,2.5659984201192856,26.88669577141603,-0.006378639381091488,2144.7083805,2144.7083805,2116.419683,2172.997078
349,17450000,576,2.5659984201192856,36.17112581481536,-0.006616479250934996,2166.2773835,2166.2773835,2153.319183,2179.235584
350,17500000,576,2.5659984201192856,40.30396203870575,-0.0052107739555443304,2176.1384895,2176.1384895,2158.813984,2193.462995
351,17550000,576,2.5659984201192856,21.534834338600437,-0.003901067808874359,2010.93916,2010.93916,1828.335944,2193.542376
352,17600000,576,2.5659984201192856,21.20451798538367,-0.00639092166508514,2162.2644645,2162.2644645,2156.970783,2167.558146
353,17650000,577,2.5659984201192856,6.187768971920013,-0.0021981493438147483,2143.53287,2143.53287,2132.637611,2154.428129
354,17700000,577,2.5659984201192856,18.321260394031803,-0.005644942654434241,2178.550822,2178.550822,2176.585808,2180.515836
355,17750000,577,2.5659984201192856,37.208176645636556,-0.005810808767542615,2187.0305415000003,2187.0305415000003,2181.528096,2192.532987
356,17800000,577,2.5659984201192856,43.975302919745445,-0.00754701012294845,2175.104969,2175.104969,2165.808815,2184.401123
357,17850000,577,2.5659984201192856,17.519085944071414,-0.004386756372537093,2176.5023115000004,2176.5023115000004,2174.282701,2178.721922
358,17900000,577,2.5659984201192856,24.008347394814095,-0.004854397704912116,2192.2403765,2192.2403765,2183.150805,2201.329948
359,17950000,577,2.5659984201192856,13.369461736207207,-0.003819388692492491,2183.8858215,2183.8858215,2183.201905,2184.569738
360,18000000,577,2.5659984201192856,26.974515364070733,-0.00636156274986206,2162.711188,2162.711188,2154.122293,2171.300083
361,18050000,577,2.5659984201192856,18.476313302541772,-0.004069489995769496,2175.2656395,2175.2656395,2174.372043,2176.159236
362,18100000,577,2.5659984201192856,18.656111109318832,-0.007026995837137898,2191.2795955,2191.2795955,2180.578931,2201.98026
363,18150000,577,2.5659984201192856,29.425814554591973,-0.006034876222490008,1676.2356995,1676.2356995,1150.400941,2202.070458
364,18200000,577,2.5659984201192856,28.301681838805475,-0.006300532734849184,1885.3291900000002,1885.3291900000002,1616.791294,2153.867086
365,18250000,577,2.5659984201192856,13.409359211598833,-0.0014416798186810335,2182.8726135,2182.8726135,2171.870808,2193.874419
366,18300000,577,2.5659984201192856,27.175302572051685,-0.005037183834974712,1227.5036839999998,1227.5036839999998,302.621527,2152.385841
367,18350000,577,2.5659984201192856,27.27782399604718,-0.005334626528148571,2177.8905185,2177.8905185,2172.04335,2183.737687
368,18400000,577,2.5659984201192856,26.680332149689395,-0.005819492042883212,1402.7246025000002,1402.7246025000002,592.865357,2212.583848
369,18450000,577,2.5659984201192856,15.12778751179576,-0.0047111412643213646,2197.351556,2197.351556,2184.919484,2209.783628
370,18500000,577,2.5659984201192856,28.197168419137597,-0.005190328272559933,2185.533564,2185.533564,2139.619695,2231.447433
371,18550000,577,2.5659984201192856,23.338815293709438,-0.003751889789824266,1973.41833,1973.41833,1762.750217,2184.086443
372,18600000,577,2.5659984201192856,35.04116048912207,-0.0045363266680396915,1707.902256,1707.902256,1202.996063,2212.808449
373,18650000,577,2.5659984201192856,22.64856662886838,-0.0062751861180231575,1922.315301,1922.315301,1640.143195,2204.487407
374,18700000,577,2.5659984201192856,18.62629870312909,-0.006786177158467884,2095.4101325,2095.4101325,1992.970377,2197.849888
375,18750000,577,2.5659984201192856,23.875762294232846,-0.005524050304795007,2211.2411125,2211.2411125,2208.567266,2213.914959
376,18800000,577,2.5659984201192856,25.24715779374043,-0.006035896920881593,1267.9991994999998,1267.9991994999998,362.552488,2173.445911
377,18850000,577,2.5659984201192856,53.933823904643454,-0.004538627377597019,1149.3883165,1149.3883165,90.767555,2208.009078
378,18900000,577,2.5659984201192856,68.11981104699274,-0.0048542288710905265,1142.475773,1142.475773,146.943491,2138.008055
379,18950000,577,2.5659984201192856,36.16851595789194,-0.004351348425673981,2189.829348,2189.829348,2178.764607,2200.894089
380,19000000,577,2.5659984201192856,22.35663040479024,-0.0035021617259947866,2216.6946915,2216.6946915,2213.551085,2219.838298
381,19050000,577,2.5659984201192856,35.06557687744498,-0.00573420280022674,2185.8379025,2185.8379025,2178.490566,2193.185239
382,19100000,577,2.5659984201192856,17.89713411728541,-0.004730738887459059,2212.654083,2212.654083,2211.388748,2213.919418
383,19150000,577,2.5659984201192856,18.036842840661606,-0.006009761654729573,2213.116062,2213.116062,2193.135569,2233.096555
384,19200000,577,2.5659984201192856,33.475298846140504,-0.0032087391981804104,2172.549344,2172.549344,2161.844551,2183.254137
385,19250000,577,2.5659984201192856,20.44300849760572,-0.004714951929353599,2206.3769085000004,2206.3769085000004,2200.300541,2212.453276
386,19300000,577,2.5659984201192856,29.321669294436774,-0.004869950501264005,2206.469509,2206.469509,2206.45973,2206.479288
387,19350000,577,2.5659984201192856,27.565781575689712,-0.0041876881310865125,2212.374771,2212.374771,2211.343141,2213.406401
388,19400000,577,2.5659984201192856,26.90086861103773,-0.0043302446224212565,2216.7377355,2216.7377355,2206.395954,2227.079517
389,19450000,577,2.5659984201192856,42.31943715810776,-0.004025685035198497,2187.7413324999998,2187.7413324999998,2184.652704,2190.829961
390,19500000,577,2.5659984201192856,37.07915126581987,-0.005108337007398708,2222.7138705,2222.7138705,2210.18427,2235.243471
391,19550000,577,2.5659984201192856,26.378059642513595,-0.004043094171417276,2214.4754585,2214.4754585,2213.483788,2215.467129
392,19600000,577,2.5659984201192856,24.92382882957657,-0.006775288306319756,2198.619676,2198.619676,2193.689294,2203.550058
393,19650000,577,2.5659984201192856,35.49256052710116,-0.006528722679043615,1541.722772,1541.722772,887.141451,2196.304093
394,19700000,577,2.5659984201192856,19.93447658283015,-0.005201591774412388,2216.6609420000004,2216.6609420000004,2182.002448,2251.319436
395,19750000,577,2.5659984201192856,36.143321828792494,-0.0035217188156669486,761.3750975,761.3750975,98.391957,1424.358238
396,19800000,577,2.5659984201192856,18.789869001011052,-0.0017347892829093325,2228.745967,2228.745967,2227.037706,2230.454228
397,19850000,577,2.5659984201192856,22.450735137487452,-0.00399144999434308,2212.813312,2212.813312,2194.663894,2230.96273
398,19900000,577,2.5659984201192856,15.216419583807388,-0.0034044376051800404,2215.20727,2215.20727,2198.222545,2232.191995
399,19950000,577,2.5659984201192856,40.82941252340873,-0.00584978641967003,2215.6147025,2215.6147025,2206.665585,2224.56382
400,20000000,578,2.5659984201192856,19.400642368445794,-0.005566276859435486,2227.0192695,2227.0192695,2224.059291,2229.979248
401,20050000,578,2.5659984201192856,18.7901326396813,-0.004679314994215626,2221.3470255,2221.3470255,2219.519393,2223.174658
402,20100000,578,2.5659984201192856,21.281817676251134,-0.004086896686218703,2220.8874985,2220.8874985,2211.994819,2229.780178
403,20150000,578,2.5659984201192856,34.518004686385396,-0.004246460186353337,2221.9888505,2221.9888505,2211.071312,2232.906389
404,20200000,578,2.5659984201192856,16.897005454823375,-0.004472283806186776,2208.807698,2208.807698,2207.982253,2209.633143
405,20250000,578,2.5659984201192856,17.20442497320473,-0.004555985790875639,2246.0881794999996,2246.0881794999996,2236.424025,2255.752334
406,20300000,578,2.5659984201192856,37.950202937920885,-0.005415914331645884,2236.9854215,2236.9854215,2220.401671,2253.569172
407,20350000,578,2.5659984201192856,27.271873615930478,-0.005353665136226482,1351.9204435000001,1351.9204435000001,468.212706,2235.628181
408,20400000,578,2.5659984201192856,30.231526516005395,-0.006104199004024243,2235.2422515,2235.2422515,2225.388075,2245.096428
409,20450000,578,2.5659984201192856,38.96948811126252,-0.004041888894562362,2241.7032715,2241.7032715,2229.065523,2254.34102
410,20500000,578,2.5659984201192856,46.457370505233605,-0.006303986673750235,1613.7351315,1613.7351315,972.997353,2254.47291
411,20550000,578,2.5659984201192856,61.63467867250244,-0.0044319411630870794,1278.5944515,1278.5944515,325.892431,2231.296472
412,20600000,578,2.5659984201192856,28.862424686799447,-0.004667261636374557,2243.1628975000003,2243.1628975000003,2240.057721,2246.268074
413,20650000,578,2.5659984201192856,26.622211818148692,-0.006163259853083977,1954.4235125,1954.4235125,1669.854417,2238.992608
414,20700000,578,2.5659984201192856,25.779084335888424,-0.0037775726168623198,2227.236876,2227.236876,2208.935712,2245.53804
415,20750000,578,2.5659984201192856,31.851734250287215,-0.003008256782487706,2222.9806085,2222.9806085,2220.018639,2225.942578
416,20800000,578,2.5659984201192856,21.39353761896491,-0.005811405876708402,2221.364113,2221.364113,2203.05238,2239.675846
417,20850000,578,2.5659984201192856,12.808219668641687,-0.004988590761204629,2244.861755,2244.861755,2236.663345,2253.060165
418,20900000,578,2.5659984201192856,18.378899074718355,-0.005975686427427717,2226.1228705000003,2226.1228705000003,2203.203899,2249.041842
419,20950000,578,2.5659984201192856,17.736544342090685,-0.001861123783481844,2235.2079725000003,2235.2079725000003,2224.760513,2245.655432
420,21000000,578,2.5659984201192856,1.8151203765844306,-0.004871411982837041,2242.48772,2242.48772,2233.276568,2251.698872
421,21050000,578,2.5659984201192856,16.207800388708712,-0.006727114074521978,2256.240292,2256.240292,2254.604501,2257.876083
422,21100000,578,2.5659984201192856,38.04100729425748,-0.005454003081202548,2242.683954,2242.683954,2233.702567,2251.665341
423,21150000,578,2.5659984201192856,27.616154337922733,-0.004464532681225819,2256.4604015,2256.4604015,2248.67202,2264.248783
424,21200000,578,2.5659984201192856,42.59873008752863,-0.004683297452174884,2242.8547445,2242.8547445,2227.699323,2258.010166
425,21250000,578,2.5659984201192856,31.353273576994738,-0.005638477815311186,2262.846552,2262.846552,2257.186029,2268.507075
426,21300000,578,2.5659984201192856,34.686235486964385,-0.005734598123688291,1981.45909,1981.45909,1725.353892,2237.564288
427,21350000,578,2.5659984201192856,33.32122917671998,-0.00589043028718758,2257.6253994999997,2257.6253994999997,2256.308207,2258.942592
428,21400000,578,2.5659984201192856,15.069421461659173,-0.004796804075431283,2264.222108,2264.222108,2261.074454,2267.369762
429,21450000,578,2.5659984201192856,42.555265166983006,-0.005652774342540094,2248.1792325,2248.1792325,2240.054869,2256.303596
430,21500000,578,2.5659984201192856,28.311913849661746,-0.006636255595215819,2273.83342,2273.83342,2270.530039,2277.136801
431,21550000,578,2.5659984201192856,36.13495331307252,-0.004994985128602517,1670.6325725000002,1670.6325725000002,1567.459163,1773.805982
432,21600000,578,2.5659984201192856,22.43785863680144,-0.005250352412777677,2285.634777,2285.634777,2267.048132,2304.221422
433,21650000,578,2.5659984201192856,36.23723810551067,-0.0054545395899216,2270.486678,2270.486678,2251.996128,2288.977228
434,21700000,578,2.5659984201192856,38.3107540294528,-0.006244452730152261,2269.396549,2269.396549,2248.138782,2290.654316
435,21750000,578,2.5659984201192856,35.965844401468836,-0.0025474946986131877,1578.38339,1578.38339,883.363069,2273.403711
436,21800000,578,2.5659984201192856,33.906771714240314,-0.005456220756957464,2264.0318264999996,2264.0318264999996,2258.6701,2269.393553
437,21850000,578,2.5659984201192856,78.53909291724364,-0.007194710620982884,2060.744608,2060.744608,1866.44316,2255.046056
438,21900000,578,2.5659984201192856,41.93346541797121,-0.004196722503737268,2284.747966,2284.747966,2275.261081,2294.234851
439,21950000,578,2.5659984201192856,39.26401694243153,-0.005784837793157749,2237.791744,2237.791744,2187.889775,2287.693713
440,22000000,578,2.5659984201192856,25.42691821344197,-0.004182435429500705,2292.17727,2292.17727,2275.85807,2308.49647
441,22050000,578,2.5659984201192856,33.16292477684716,-0.006253154107510758,2279.4224729999996,2279.4224729999996,2266.964928,2291.880018
442,22100000,578,2.5659984201192856,66.40298476964236,-0.006605620323777354,2270.4786679999997,2270.4786679999997,2270.015067,2270.942269
443,22150000,578,2.5659984201192856,34.148741422966125,-0.006615325601334613,2255.9562185000004,2255.9562185000004,2219.518926,2292.393511
444,22200000,578,2.5659984201192856,22.734538336346546,-0.004731490678508029,2279.3741695,2279.3741695,2251.078168,2307.670171
445,22250000,578,2.5659984201192856,42.92651439172526,-0.004473577540344801,1336.361142,1336.361142,409.257156,2263.465128
446,22300000,578,2.5659984201192856,38.77656580371161,-0.004562184184646867,2278.199068,2278.199068,2275.36022,2281.037916
447,22350000,578,2.5659984201192856,26.079824382066725,-0.00553537328304401,2287.9237775,2287.9237775,2286.048182,2289.799373
448,22400000,578,2.5659984201192856,17.669282091781497,-0.006534982310555885,2309.440946,2309.440946,2292.864218,2326.017674
449,22450000,578,2.5659984201192856,25.45911195377509,-0.004894780269654605,2277.1213245,2277.1213245,2265.111169,2289.13148
450,22500000,578,2.5659984201192856,11.769176509479681,-0.0032147051123123066,2315.7720529999997,2315.7720529999997,2314.564517,2316.979589
451,22550000,578,2.5659984201192856,46.24985442186395,-0.005061585865505928,1762.3495185000002,1762.3495185000002,1188.162643,2336.536394
452,22600000,578,2.5659984201192856,25.699616328130165,-0.0030203942802700112,1985.6378395,1985.6378395,1650.615143,2320.660536
453,22650000,578,2.5659984201192856,29.720015316084027,-0.0048925552420314485,2317.110047,2317.110047,2316.656357,2317.563737
454,22700000,578,2.5659984201192856,50.20112315316995,-0.003158605783717879,1703.1472485,1703.1472485,1063.461745,2342.832752
455,22750000,578,2.5659984201192856,55.09365398585796,-0.004297875412172895,2336.4785604999997,2336.4785604999997,2321.557062,2351.400059
456,22800000,578,2.5659984201192856,42.02903124565879,-0.005194505088434198,2172.662939,2172.662939,2062.950587,2282.375291
457,22850000,578,2.5659984201192856,46.16970311999321,-0.0061047147448680525,2320.4520899999998,2320.4520899999998,2297.673779,2343.230401
458,22900000,578,2.5659984201192856,43.48357336918513,-0.007140196511930696,2326.6014059999998,2326.6014059999998,2307.67168,2345.531132
459,22950000,578,2.5659984201192856,52.54767229954402,-0.007521826849900511,1580.2326495,1580.2326495,813.75363,2346.711669
