# {"t_start": 1589491546.937933, "env_id": "Walker2DBulletEnv-v0"} 
r,l,t
2426.271666,1000,43104.14839
2378.779057,1000,43107.12166
2384.94131,1000,43110.109812
2367.120528,1000,43113.254158
2400.913112,1000,43116.368879
2386.239164,1000,43119.465134
2411.864614,1000,43122.524098
2344.29771,1000,43125.505031
303.06278,145,43125.947145
2400.037373,1000,43128.919666
2386.454665,1000,43131.923505
2403.051173,1000,43134.941769
1979.04577,822,43137.377469
2390.585196,1000,43140.37711
2373.308413,1000,43151.33775
300.739535,145,43151.769675
2404.924392,1000,43154.769701
2401.591913,1000,43157.807885
2382.21281,1000,43160.824732
2412.854687,1000,43163.816008
2398.997717,1000,43166.81417
2317.300108,1000,43169.806023
2352.860106,1000,43172.821833
2409.845837,1000,43175.849711
2361.33363,1000,43179.000815
2396.543837,1000,43181.978817
2357.688821,1000,43185.031246
2381.15821,1000,43188.076952
2373.454266,1000,43191.130704
2382.830049,1000,43194.212701
2390.046409,1000,43197.304888
2409.020989,1000,43200.367944
2378.900225,1000,43203.463912
2404.770512,1000,43206.516471
2388.668293,1000,43209.539791
2409.922494,1000,43212.539138
2399.283602,1000,43215.514182
259.47972,127,43215.889929
2389.997323,1000,43218.926189
2426.023661,1000,43221.939489
2388.308176,1000,43224.929972
41.199397,30,43225.019517
2406.633819,1000,43235.830558
2399.088521,1000,43238.833291
2381.11891,1000,43241.842604
2400.699173,1000,43244.815867
2412.771996,1000,43247.816929
2381.35237,1000,43250.816701
2388.847266,1000,43253.807916
2216.79171,932,43256.620508
2405.62244,1000,43259.646588
159.128416,86,43259.915194
652.770327,294,43260.816271
2388.055107,1000,43263.92269
2437.802043,1000,43267.017444
2405.622726,1000,43270.142379
2411.795307,1000,43273.211105
2391.897605,1000,43276.261831
2376.659454,1000,43279.301358
2410.68743,1000,43282.36623
2421.871917,1000,43285.342431
2399.602032,1000,43288.333136
2392.831483,1000,43291.430307
2403.972896,1000,43294.518228
2404.771611,1000,43297.516335
2389.899352,1000,43300.491008
2417.840898,1000,43303.537081
16.097908,11,43303.570235
2386.597194,1000,43306.554383
2397.113954,1000,43317.366029
2418.421858,1000,43320.391406
2404.533869,1000,43323.456198
2396.886002,1000,43326.533117
2387.696754,1000,43329.607531
2376.394972,1000,43332.617986
1768.734205,742,43334.899016
2373.229348,1000,43338.023381
2403.924506,1000,43341.108036
2400.500471,1000,43344.196978
2402.660714,1000,43347.211308
2392.670693,1000,43350.207889
2415.817824,1000,43353.347762
2372.917069,1000,43356.523145
2415.952148,1000,43359.693028
2384.578359,1000,43362.895728
2415.140201,1000,43366.088044
2403.364778,1000,43369.259739
2416.174501,1000,43372.393713
2353.186647,1000,43375.576109
1342.067323,563,43377.349991
2406.648882,1000,43380.519178
2409.575629,1000,43383.717996
2412.7603,1000,43386.813339
1523.123476,633,43388.72682
68.122674,42,43388.848443
58.342492,45,43388.979759
2369.730103,1000,43392.00115
2413.444784,1000,43403.221773
2394.239111,1000,43406.23988
2388.834741,1000,43409.254764
2412.270441,1000,43412.266243
2400.365886,1000,43415.295692
2381.205606,1000,43418.277834
2397.808881,1000,43421.31714
2411.234298,1000,43424.48448
2423.822567,1000,43427.646623
2417.110801,1000,43430.755468
1983.625514,834,43433.274673
1962.079149,818,43435.788366
2392.461317,1000,43438.882072
2388.639328,1000,43441.921397
2424.481822,1000,43445.002192
2356.129782,1000,43448.032374
2402.2086,1000,43451.054484
2376.500466,1000,43454.174629
2417.561625,1000,43457.238715
2391.813208,1000,43460.251644
2386.640804,1000,43463.24682
2380.374167,1000,43466.225655
2401.644125,1000,43469.238833
2356.535118,1000,43472.217862
2412.526846,1000,43475.240099
2418.05751,1000,43478.253073
2418.69276,1000,43489.164064
2436.589531,1000,43492.196607
2427.517449,1000,43495.175804
2405.926268,1000,43498.187212
2408.457364,1000,43501.195279
2392.427867,1000,43504.234596
2416.336865,1000,43507.299427
2447.022163,1000,43510.334927
2412.248831,1000,43513.330221
2420.974895,1000,43516.396366
2396.98915,1000,43519.446754
2427.33135,1000,43522.564866
2428.118317,1000,43525.699275
179.461145,96,43525.993154
2425.988705,1000,43529.210493
2423.394551,1000,43532.480961
2409.22719,1000,43535.664097
2393.841003,1000,43538.779946
2407.566882,1000,43541.956879
806.733136,347,43543.022366
2395.420563,1000,43546.026016
2427.139238,1000,43549.11927
2446.753451,1000,43552.142429
2403.753609,1000,43555.120738
2392.664624,1000,43558.093555
2403.363831,1000,43561.084635
2428.119569,1000,43571.972141
2414.826396,1000,43575.038532
2387.650974,1000,43578.005219
2244.038169,929,43580.887816
668.99843,290,43581.758962
2427.31266,1000,43584.815494
219.04276,108,43585.133229
2430.81807,1000,43588.113491
2405.455428,1000,43591.125035
2435.230622,1000,43594.143627
2410.364378,1000,43597.181258
2433.363993,1000,43600.218265
2400.018661,1000,43603.268554
2396.021401,1000,43606.311545
2422.788578,1000,43609.31545
2410.132654,1000,43612.379835
2407.837124,1000,43615.396158
2438.858349,1000,43618.408917
2426.648375,1000,43621.403683
2406.266845,1000,43624.390149
1393.838972,582,43626.181172
2393.713248,1000,43629.208245
2428.301831,1000,43632.206381
2389.637682,1000,43635.20886
2418.060966,1000,43638.250742
2438.606774,1000,43641.255044
2399.405662,1000,43644.279285
2427.867074,1000,43655.036944
2393.898782,1000,43658.04515
2415.419388,1000,43661.045383
2417.80044,1000,43664.018668
2415.918588,1000,43667.039227
2378.252305,1000,43670.000069
2418.538923,1000,43673.023858
2412.763121,1000,43676.07794
2445.22868,1000,43679.123261
2414.958353,1000,43682.158051
2407.359237,1000,43685.204139
2420.09511,1000,43688.282156
2413.093726,1000,43691.237075
2423.963948,1000,43694.230998
2418.349529,1000,43697.196941
807.155962,349,43698.258333
1415.593678,595,43700.023424
2395.334189,1000,43703.00392
2382.956703,1000,43705.978532
2438.098491,1000,43709.068633
2416.462452,1000,43712.098273
2403.182131,1000,43715.102781
2425.038756,1000,43718.110863
2423.477994,1000,43721.120725
1998.308677,826,43723.578435
2212.100239,921,43726.339327
2429.064351,1000,43729.330172
2358.30415,1000,43740.395948
2412.560692,1000,43743.474483
2397.296591,1000,43746.603412
2407.538438,1000,43749.666889
1238.81141,535,43751.299392
2389.505802,1000,43754.308224
2421.541874,1000,43757.366544
2440.911909,1000,43760.451369
2443.511153,1000,43763.549191
2427.576808,1000,43766.619653
2443.605601,1000,43769.630416
2433.84478,1000,43772.659964
2404.831734,1000,43775.644679
2421.729979,1000,43778.651061
2219.149902,932,43781.4188
2415.80327,1000,43784.459044
2438.452939,1000,43787.462519
2425.928644,1000,43790.448823
2424.892313,1000,43793.47117
2397.123112,1000,43796.441566
2411.464329,1000,43799.430912
2401.221392,1000,43802.451246
2409.679904,1000,43805.478157
2395.255127,1000,43808.560736
2407.85395,1000,43811.594632
2415.536373,1000,43822.459499
2407.465425,1000,43825.477937
2422.76377,1000,43828.477004
2438.638408,1000,43831.519033
2430.229912,1000,43834.65326
2417.193019,1000,43837.718967
2383.887452,1000,43840.772956
2440.880619,1000,43843.812827
2412.194142,1000,43846.912277
2415.425088,1000,43849.93625
2424.072983,1000,43852.940239
2431.442963,1000,43855.959429
2410.771147,1000,43858.977499
164.683099,101,43859.283697
2436.368124,1000,43862.286885
2415.631414,1000,43865.342216
2424.254749,1000,43868.442494
2438.099803,1000,43871.495442
2140.532111,900,43874.220235
2394.57844,1000,43877.254116
2409.780788,1000,43880.258425
2428.971212,1000,43883.274868
2405.826746,1000,43886.295752
2368.297833,1000,43889.313417
2385.484155,1000,43892.338132
2412.856636,1000,43895.392622
2284.3087,939,43906.153562
2420.178811,1000,43909.202976
729.87834,317,43910.160543
2416.270473,1000,43913.179656
2417.250835,1000,43916.202414
2427.838584,1000,43919.313044
2416.705508,1000,43922.440999
2402.965165,1000,43925.512217
2392.226092,1000,43928.681384
427.521441,197,43929.2657
2425.350742,1000,43932.292171
2415.322977,1000,43935.306778
2438.228998,1000,43938.317975
2384.812433,1000,43941.361181
683.676389,299,43942.269334
2418.953519,1000,43945.263825
169.765455,89,43945.524569
2409.873574,1000,43948.566138
155.971305,82,43948.811116
2428.189878,1000,43951.804885
2395.229946,1000,43954.786069
2431.256159,1000,43957.810202
2411.999787,1000,43960.896282
2396.762585,1000,43963.91411
2380.204574,1000,43966.910688
1229.979445,521,43968.480051
2424.936683,1000,43971.518646
295.765871,144,43971.939145
2412.587779,1000,43974.94728
1980.319027,821,43977.407639
2429.003936,1000,43980.443224
2410.572541,1000,43991.422691
2419.189651,1000,43994.445529
2398.955319,1000,43997.467622
2417.31136,1000,44000.555504
2422.041246,1000,44003.598992
103.477143,58,44003.770995
2425.994474,1000,44006.795551
41.666445,30,44006.885619
2414.596435,1000,44009.912156
2427.622813,1000,44012.926137
2149.519437,888,44015.609436
2421.514897,1000,44018.589402
2393.723458,1000,44021.595722
2423.882603,1000,44024.630983
2395.512135,1000,44027.642288
294.317374,140,44028.070863
2392.206452,1000,44031.037554
2419.839406,1000,44034.067199
2419.910789,1000,44037.088955
2406.93378,1000,44040.105174
134.345396,75,44040.337923
2367.874568,1000,44043.44115
2417.920132,1000,44046.552135
2392.72877,1000,44049.771619
2401.105536,1000,44052.884452
2415.570464,1000,44055.906281
2413.380164,1000,44058.936804
2392.650663,1000,44061.957088
2431.883229,1000,44065.062749
2397.138978,1000,44076.013291
2389.533722,1000,44079.055727
2433.433727,1000,44082.130519
2416.48462,1000,44085.236223
2434.665891,1000,44088.280927
2390.765469,1000,44091.29226
2404.314613,1000,44094.337723
2432.599497,1000,44097.372723
2419.046398,1000,44100.404185
2424.468332,1000,44103.477796
2410.85408,1000,44106.544168
2391.995378,1000,44109.613606
2425.967461,1000,44112.644726
2434.432835,1000,44115.676169
2376.71867,1000,44118.698951
2408.129818,1000,44121.720163
2270.841209,949,44124.626363
2412.255759,1000,44127.655651
2416.600827,1000,44130.658827
2410.413554,1000,44133.672847
1166.56754,487,44135.142494
2373.256631,1000,44138.190149
2394.535731,1000,44141.203275
2427.88238,1000,44144.226149
2402.434626,1000,44147.297131
136.797464,78,44147.531209
2418.076381,1000,44158.414554
2241.419953,931,44161.23794
2434.310549,1000,44164.292665
2406.667462,1000,44167.372213
2398.424,1000,44170.476451
2386.364309,1000,44173.488088
2407.322387,1000,44176.493865
2430.59681,1000,44179.532864
2428.353273,1000,44182.543756
2466.252848,1000,44185.533027
2416.231529,1000,44188.521507
2406.069903,1000,44191.530949
2398.128455,1000,44194.526915
2410.810992,1000,44197.543228
2442.002029,1000,44200.58085
255.868502,128,44200.957088
2420.845106,1000,44203.964774
2404.430127,1000,44206.972692
2394.698826,1000,44209.991389
2435.174442,1000,44213.019726
2411.626073,1000,44216.013282
2421.602473,1000,44219.022884
2430.196977,1000,44222.065979
2438.383467,1000,44225.092593
2415.660816,1000,44228.141417
2341.35719,1000,44231.222212
2396.866367,1000,44242.03114
2448.868529,1000,44245.070117
2413.745338,1000,44248.101108
2448.107677,1000,44251.11105
2428.465881,1000,44254.136838
2434.157964,1000,44257.154011
2423.858623,1000,44260.155224
2408.622739,1000,44263.203008
2389.859796,1000,44266.20985
247.013052,129,44266.590584
2272.100414,964,44269.457487
2387.795593,1000,44272.45201
2439.086702,1000,44275.474552
2451.296446,1000,44278.468729
2413.706441,1000,44281.458739
2406.953278,1000,44284.466145
2395.607217,1000,44287.466433
2391.981022,1000,44290.477885
2429.072914,1000,44293.532279
2122.256081,892,44296.238528
2421.810501,1000,44299.224042
2378.613996,1000,44302.220158
2431.923408,1000,44305.246959
2411.988135,1000,44308.265417
2400.215964,1000,44311.283567
2429.235727,1000,44314.288158
2410.828268,1000,44325.263996
841.016091,357,44326.372716
276.533364,137,44326.792391
627.239315,273,44327.643694
2403.465458,1000,44330.661014
1199.60512,506,44332.157176
2433.539541,1000,44335.151114
940.129556,404,44336.393724
2412.873548,1000,44339.393338
782.720017,341,44340.421998
1443.940594,617,44342.294766
2438.57478,1000,44345.291687
2423.757112,1000,44348.303864
2406.406893,1000,44351.352456
2280.64139,955,44354.334212
2423.288195,1000,44357.453441
2416.641562,1000,44360.552986
2419.706303,1000,44363.623066
2450.343815,1000,44366.609212
2430.767483,1000,44369.798327
1734.446657,727,44372.07219
2446.2843,1000,44375.07407
2406.806713,1000,44378.127961
2431.096302,1000,44381.137153
2415.558013,1000,44384.1141
1832.515014,770,44386.41507
2405.279908,1000,44389.426005
2440.871096,1000,44392.430639
2422.604552,1000,44395.414359
2414.229615,1000,44398.394069
2420.83673,1000,44409.448239
2413.486852,1000,44412.565941
2422.731675,1000,44415.566923
2441.723774,1000,44418.552742
2423.099481,1000,44421.552816
2405.087328,1000,44424.547587
2432.933598,1000,44427.545955
2434.933321,1000,44430.556224
2431.614673,1000,44433.609676
2440.860118,1000,44436.631241
2419.97546,1000,44439.640131
2437.594476,1000,44442.669701
2403.550833,1000,44445.659826
1535.292434,642,44447.558356
2413.531952,1000,44450.563992
2417.505999,1000,44453.577268
2425.000529,1000,44456.560529
2448.887179,1000,44459.568817
2412.997156,1000,44462.606626
2408.542713,1000,44465.606314
2415.126572,1000,44468.576144
2428.376622,1000,44471.630929
2414.673224,1000,44474.64208
2433.781394,1000,44477.627721
2409.490755,1000,44480.62504
2404.77278,1000,44491.517206
1933.314474,813,44493.991992
2433.213655,1000,44497.047025
2424.177393,1000,44500.036975
2385.127618,1000,44503.041062
2420.854298,1000,44506.029524
2408.433144,1000,44509.014166
2430.729877,1000,44512.004886
2415.77637,1000,44515.02941
2415.303606,1000,44518.018911
2423.536188,1000,44521.04878
2419.563964,1000,44524.056886
2418.850279,1000,44527.062305
2407.240779,1000,44530.058876
2409.030358,1000,44533.097764
2409.723923,1000,44536.097553
2422.846552,1000,44539.096463
2431.660432,1000,44542.105127
2405.419428,1000,44545.095481
1682.387595,716,44547.238944
2428.425419,1000,44550.237849
2445.316084,1000,44553.205828
2429.248106,1000,44556.242747
2451.568252,1000,44559.23716
2430.827426,1000,44562.273737
2430.791817,1000,44565.295395
2441.105818,1000,44576.150015
2439.983564,1000,44579.139123
2437.638034,1000,44582.165605
2417.074471,1000,44585.168282
2442.468137,1000,44588.163176
2443.010012,1000,44591.16883
2435.994405,1000,44594.194534
2455.416904,1000,44597.253646
2435.778296,1000,44600.225479
2257.618183,933,44603.016051
2386.067835,1000,44606.012507
2450.408034,1000,44609.028001
2442.380003,1000,44612.01363
2412.580038,1000,44614.996174
2385.25862,1000,44618.000358
2414.068312,1000,44621.019231
2448.810403,1000,44624.033731
2429.131887,1000,44627.009954
2424.518104,1000,44629.987449
2446.468642,1000,44632.982848
1830.173427,761,44635.26665
2394.653139,1000,44638.268356
2443.928373,1000,44641.341646
2389.112611,1000,44644.382674
2407.823858,1000,44647.427509
2409.155818,1000,44658.307411
2407.812898,1000,44661.329947
2417.995649,1000,44664.424812
2436.530938,1000,44667.549748
2439.888693,1000,44670.65341
694.570063,297,44671.584496
2158.73187,894,44674.364072
2431.715932,1000,44677.433303
2398.231371,1000,44680.414231
2451.478999,1000,44683.445817
2470.300532,1000,44686.435203
2451.653383,1000,44689.432407
2436.7948,1000,44692.432981
956.388799,410,44693.661438
2461.938736,1000,44696.653805
620.68591,271,44697.483175
607.483836,270,44698.291082
966.304382,416,44699.529352
310.637597,149,44699.968588
2452.666489,1000,44702.99363
1606.761889,664,44704.97852
2459.860151,1000,44708.002156
2404.666496,1000,44710.992826
2374.637252,964,44713.980638
426.047673,196,44714.570245
45.878238,35,44714.67165
2418.165788,1000,44717.699601
2434.636967,1000,44720.72862
2426.80685,1000,44723.785079
2417.304706,1000,44726.797098
2441.565713,1000,44729.84669
1908.460026,793,44732.244288
2435.855731,1000,44742.985419
2424.047478,1000,44745.983535
2428.254409,1000,44748.957172
2122.344231,873,44751.556731
2454.939143,1000,44754.555709
2441.715774,1000,44757.572706
2463.105015,1000,44760.553245
2409.579865,1000,44763.572023
2368.844492,1000,44766.59693
2423.150929,1000,44769.61469
631.41736,282,44770.461552
2455.785684,1000,44773.495015
2425.064866,1000,44776.525067
2393.279891,1000,44779.601308
2408.824715,1000,44782.612519
2444.548449,1000,44785.618919
2417.149535,1000,44788.618316
2430.412257,1000,44791.59855
2446.46679,1000,44794.569126
2443.359921,1000,44797.550925
2392.793685,1000,44800.551525
2433.690699,1000,44803.581644
863.629551,375,44804.72418
2421.559536,1000,44807.794329
2452.332813,1000,44810.850653
2429.886519,1000,44813.896265
2417.060487,1000,44824.720483
2426.784897,1000,44827.744734
2438.282378,1000,44830.745823
193.82622,103,44831.060475
2435.598638,1000,44834.096088
2433.39548,1000,44837.151394
1662.910704,713,44839.286914
2423.495174,1000,44842.281982
2383.798882,1000,44845.261883
2428.616503,1000,44848.261359
2425.824805,1000,44851.280662
2424.231336,1000,44854.301223
2436.912853,1000,44857.292232
808.641778,351,44858.365842
2400.065538,1000,44861.373195
19.748871,17,44861.422256
2410.911395,1000,44864.407663
2432.333572,1000,44867.416519
2391.867425,1000,44870.433163
2397.230057,1000,44873.433385
2403.907269,1000,44876.442432
2435.710741,1000,44879.422085
2433.686305,1000,44882.417032
2406.777332,1000,44885.459887
2402.408009,985,44888.461397
2404.779876,1000,44891.519858
2430.620718,1000,44894.615844
2432.911987,1000,44897.613783
2433.506569,1000,44908.371119
2436.928344,1000,44911.377141
2432.981216,1000,44914.351745
2418.655208,1000,44917.365815
2121.393081,872,44919.98552
2419.38304,1000,44922.975409
1380.613266,582,44924.706555
2425.016058,1000,44927.666735
2418.756408,1000,44930.660243
2412.759342,1000,44933.69309
2450.101726,1000,44936.72657
2420.049436,1000,44939.697999
2426.153757,1000,44942.717577
2370.200689,1000,44945.702518
2413.541783,1000,44948.692406
2437.20215,1000,44951.663091
2428.955927,1000,44954.732658
2434.483832,1000,44957.746567
2411.910854,1000,44960.727302
2414.922569,1000,44963.777199
2406.873159,1000,44966.802169
2431.110599,1000,44969.805108
2423.899753,1000,44972.859524
2427.844753,1000,44975.98172
2426.055487,1000,44979.11314
2444.274345,1000,44982.239931
2436.565258,1000,44993.008738
2427.400438,1000,44996.001732
416.833587,200,44996.603169
2441.587278,1000,44999.608279
2449.325295,1000,45002.609782
2415.743662,1000,45005.641219
2421.199675,1000,45008.637105
2425.749019,1000,45011.605095
848.774459,366,45012.709383
2443.504679,1000,45015.749749
2426.383894,1000,45018.756955
2429.726082,1000,45021.744626
2416.881538,1000,45024.749985
2424.717229,1000,45027.761791
2445.299982,1000,45030.779588
2416.786236,1000,45033.804957
2407.084062,1000,45036.854517
1672.376072,696,45038.946626
2410.065333,1000,45041.952738
350.845055,169,45042.460659
2432.160749,1000,45045.4673
2401.905742,1000,45048.514777
1144.405782,478,45049.981322
2432.285863,1000,45053.071013
2424.271495,1000,45056.146598
2426.498416,1000,45059.203268
2398.448468,1000,45062.272814
397.129365,177,45062.81333
2415.847071,999,45073.684134
2437.967961,1000,45076.807261
2385.597519,1000,45079.868988
2410.142949,1000,45082.937376
2421.50332,1000,45085.982096
2443.215712,1000,45089.107188
2427.680044,1000,45092.180125
2428.099744,1000,45095.26031
2411.844924,1000,45098.335744
2451.249795,1000,45101.397985
325.489204,155,45101.871995
2464.127034,1000,45104.911422
2436.591226,1000,45107.950751
1807.390933,743,45110.236245
283.216845,139,45110.665063
2429.715906,1000,45113.744077
2418.190551,1000,45116.774146
2452.734961,1000,45119.846087
2370.199695,1000,45122.931669
2441.480941,1000,45126.017275
2438.896236,1000,45129.107629
2430.100446,1000,45132.208297
2453.985433,1000,45135.307994
1988.80381,831,45137.919398
45.646086,33,45138.019252
2419.587083,1000,45141.166645
2430.572964,1000,45144.26625
2456.874105,1000,45147.337913
2442.496582,1000,45150.426972
1221.55629,520,45159.838809
2424.605769,1000,45162.957433
2424.29931,1000,45166.064281
2430.592737,1000,45169.162432
2417.266501,1000,45172.296313
2408.446285,1000,45175.42635
2407.687908,1000,45178.537237
2443.67592,1000,45181.656002
2422.173937,1000,45184.790934
2400.1509,1000,45187.888976
2420.95559,1000,45191.013473
2445.966992,1000,45194.129345
2393.177432,1000,45197.341932
2445.282102,1000,45200.448461
2437.233516,1000,45203.60065
2439.513099,1000,45206.763061
2425.710268,1000,45209.927372
2420.821505,1000,45213.093758
2270.970316,933,45216.0885
2429.269516,1000,45219.203229
2422.195689,1000,45222.318235
2428.368707,1000,45225.441612
2447.48274,1000,45228.540211
2403.793096,1000,45231.637748
1514.968726,625,45233.585757
2432.594145,1000,45244.47254
2431.184571,1000,45247.586374
2445.740088,1000,45250.746545
2451.295777,1000,45253.870601
2474.702874,1000,45257.04077
2445.547024,1000,45260.185558
2432.438791,1000,45263.322601
2445.482127,1000,45266.466979
2437.726095,1000,45269.577415
2443.759567,1000,45272.690173
2442.218785,1000,45275.815593
2429.312811,1000,45278.926222
2432.298478,1000,45282.031216
2420.21465,1000,45285.378089
2427.720388,1000,45288.643859
639.862743,288,45289.58496
2430.728519,1000,45292.828209
2426.590042,1000,45295.996679
1365.4839,571,45297.79505
2434.868969,1000,45300.880747
2452.562881,1000,45303.984803
2412.959198,1000,45307.075241
2455.904408,1000,45310.260386
2415.925909,1000,45313.777851
2416.455969,1000,45317.129048
1930.611413,802,45319.62031
2418.734925,1000,45322.704566
2452.163756,1000,45333.518994
2441.934801,1000,45336.521612
2467.495074,1000,45339.584084
2447.874499,1000,45342.601461
2420.492124,1000,45345.631143
1777.327114,730,45347.870684
601.052111,257,45348.650705
2244.762783,919,45351.451842
2435.678531,1000,45354.447309
1999.156991,828,45356.908226
2460.326228,1000,45359.928055
2437.450514,1000,45362.915266
2445.83523,1000,45365.930476
171.737701,90,45366.197982
2456.306531,1000,45369.30138
2448.786706,1000,45372.372909
2453.634001,1000,45375.444573
2441.281326,1000,45378.52119
176.68776,93,45378.796601
2456.018241,1000,45381.822568
171.71339,91,45382.095418
2460.188553,1000,45385.09558
2446.867274,1000,45388.114926
1490.505461,623,45389.991247
2413.500794,1000,45393.020249
2465.949266,1000,45396.03775
2417.134002,1000,45399.048497
2436.767714,1000,45402.068439
912.013467,383,45403.207039
2421.580178,1000,45406.156166
2440.969901,1000,45417.038543
53.380613,45,45417.184838
2456.936987,1000,45420.20895
541.557572,239,45420.918158
2418.497568,1000,45423.953416
2430.988964,1000,45426.948289
2442.723798,1000,45429.939564
1492.623721,627,45431.83269
2432.336307,1000,45434.900139
2444.2457,1000,45437.927685
2447.688044,1000,45440.996919
1780.906673,736,45443.265398
135.297643,72,45443.489995
2443.957249,1000,45446.531155
2425.285246,1000,45449.605565
2451.81452,1000,45452.666236
2286.991482,931,45455.502429
2457.28622,1000,45458.508292
1311.26955,546,45460.168884
248.958793,121,45460.540633
75.826906,51,45460.697822
503.131798,223,45461.364619
2420.046994,1000,45464.403719
2431.674341,1000,45467.392263
2438.431864,1000,45470.418534
2414.613503,1000,45473.483949
2444.577319,1000,45476.539102
1218.380849,508,45478.085236
2445.804387,1000,45481.117362
2373.940677,1000,45484.226679
2434.104025,1000,45487.306799
2435.379867,1000,45490.319175
2407.560682,1000,45501.133737
2406.764201,1000,45504.19721
2423.80332,1000,45507.263506
2455.545612,1000,45510.290585
2420.142581,998,45513.290991
2447.00213,1000,45516.308577
2429.285381,1000,45519.346035
2449.054467,1000,45522.35631
2428.769354,1000,45525.380494
2445.058485,1000,45528.45225
2425.820606,1000,45531.547584
2463.107406,1000,45534.674952
2436.237838,1000,45537.764751
2413.75732,1000,45540.776159
2452.123803,1000,45543.786672
2422.983976,1000,45546.797482
2446.425612,1000,45549.857848
2459.401338,1000,45552.893102
2443.489195,1000,45555.923166
2411.118256,1000,45559.014865
2439.680855,1000,45562.048865
2435.107281,1000,45565.087979
2354.984339,962,45568.062143
2278.437118,931,45570.877615
1521.661588,632,45572.78802
2417.810403,1000,45583.587528
2427.69214,1000,45586.598315
40.644846,30,45586.687081
2461.668334,1000,45589.814495
2443.639951,1000,45592.909499
2441.5689,1000,45596.061163
2433.701265,1000,45599.269114
2412.198468,1000,45602.435121
2448.17235,1000,45605.545478
2423.782212,1000,45608.602698
2439.391664,1000,45611.734746
2428.898939,1000,45614.825951
2176.598007,890,45617.573538
1060.091799,446,45618.984892
1515.34572,638,45620.962381
2211.679491,911,45623.734521
2453.021161,1000,45626.764395
1909.825919,800,45629.209743
2452.316674,1000,45632.253913
2453.534585,1000,45635.34421
2445.609144,1000,45638.392107
2426.493572,1000,45641.470297
2449.025889,1000,45644.511565
2452.297799,1000,45647.538192
2426.735782,1000,45650.551807
2438.807917,1000,45653.605374
2363.472743,971,45656.537126
478.359402,218,45657.179474
2426.487279,1000,45668.121405
2411.741612,1000,45671.164313
2417.648724,1000,45674.215921
2435.339307,1000,45677.215223
2451.601197,1000,45680.303808
2414.402003,1000,45683.364991
2421.225101,1000,45686.365123
2366.614269,978,45689.366606
2470.944924,1000,45692.464978
2456.721213,1000,45695.543697
2445.395399,1000,45698.582851
2459.875565,1000,45701.62374
2452.93716,1000,45704.705588
2443.917433,1000,45707.726112
2421.94942,1000,45710.7881
2465.702855,1000,45713.833469
2452.012017,1000,45716.864125
2465.784928,1000,45719.903191
2426.519025,1000,45722.962378
300.128071,138,45723.389472
2447.14804,1000,45726.500265
303.524733,141,45726.926847
2423.756178,1000,45729.951573
2459.103895,1000,45732.989379
2414.452664,1000,45736.050965
2423.940567,1000,45739.084879
2421.834272,1000,45742.20325
2440.222307,1000,45753.106146
2441.458202,1000,45756.202779
2441.696495,1000,45759.245049
2446.16526,1000,45762.299642
2414.408829,1000,45765.361301
2415.797038,1000,45768.427177
2431.765054,1000,45771.527495
2418.365061,1000,45774.641135
2436.510015,1000,45777.738093
2414.164993,1000,45780.809819
2419.048975,1000,45784.025686
2449.453533,1000,45787.163023
2424.762741,1000,45790.269267
2426.230847,1000,45793.341654
1636.152835,672,45795.40461
2431.796202,1000,45798.468766
2405.95454,1000,45801.615485
2424.769246,1000,45804.675248
2395.418739,1000,45807.756711
2437.584466,1000,45810.803481
2451.808143,1000,45813.881307
1251.59931,532,45815.507224
2433.380926,1000,45818.626186
2403.025686,1000,45821.764879
2433.610592,1000,45824.82771
2411.630814,1000,45827.853345
2434.520284,1000,45838.776233
2434.103175,1000,45841.864038
694.095426,299,45842.786802
2463.861077,1000,45845.847436
2439.769336,1000,45848.891518
2423.86125,1000,45852.05157
2421.806599,1000,45855.235198
2422.628837,1000,45858.368941
2415.051144,1000,45861.556671
2422.26681,1000,45864.618113
2390.9674,1000,45867.677172
2450.373934,1000,45870.78148
2424.048844,1000,45873.856419
1339.267343,562,45875.638442
2396.059868,1000,45878.698162
2399.870057,1000,45881.801301
2434.313998,1000,45884.899754
2415.907818,1000,45887.992124
2457.782938,1000,45891.092332
2439.494127,1000,45894.214462
2412.577352,1000,45897.367625
2410.154108,1000,45900.453372
2423.673404,1000,45903.548784
2426.578805,1000,45906.703422
2426.093031,1000,45909.891584
2441.798971,1000,45913.199643
1408.002201,593,45923.100535
2432.620356,1000,45926.200597
925.362533,397,45927.426994
2435.952991,1000,45930.516486
2462.259854,1000,45933.683388
2432.23481,1000,45936.820445
2421.389908,1000,45939.948375
2448.044126,1000,45943.061728
2433.829868,1000,45946.135859
2401.965039,1000,45949.217479
2448.018561,1000,45952.314211
2411.676252,1000,45955.431619
588.6714,258,45956.227621
2454.840911,1000,45959.319665
2454.641407,1000,45962.413382
2449.199306,1000,45965.500789
1483.920297,618,45967.410222
2447.772218,1000,45970.491585
2396.074341,1000,45973.562391
2478.253291,1000,45976.738263
1684.218708,703,45978.899714
365.44649,168,45979.43004
2428.677024,1000,45982.644612
2447.817048,1000,45985.752939
2447.277431,1000,45988.866466
1428.60595,593,45990.701472
2449.156428,1000,45993.774696
2431.711226,1000,45996.926548
2450.330259,1000,46000.086738
2428.724916,1000,46011.180396
2428.742603,1000,46014.366289
2451.788432,1000,46017.543487
