# {"t_start": 1589491546.9316487, "env_id": "Walker2DBulletEnv-v0"} 
r,l,t
2132.547621,883,48133.763931
2472.814135,1000,48136.901141
1787.307081,726,48139.169554
2460.791283,1000,48142.314466
756.780051,317,48143.323906
2499.102525,1000,48146.484057
2488.56317,1000,48149.603529
2499.389065,1000,48152.769647
2464.225122,1000,48163.931555
2460.308224,1000,48167.051507
1941.279779,786,48169.506809
2479.390365,1000,48172.631066
2437.763026,1000,48175.790716
2496.778155,1000,48178.93023
2495.796061,1000,48182.036257
2482.086584,1000,48185.216968
2453.8025,1000,48188.403401
2485.820229,1000,48191.543201
2477.59894,1000,48194.723397
2480.952639,1000,48197.833558
2498.097155,1000,48200.953848
2486.589341,1000,48204.086432
2492.270108,1000,48207.198423
2480.326133,1000,48210.489275
2520.949323,1000,48213.675471
2492.879982,1000,48216.904959
2492.954137,1000,48220.054476
2491.965206,1000,48223.179351
2466.354949,1000,48226.30161
2462.943823,1000,48229.458558
2492.940108,1000,48232.592561
2511.556207,1000,48235.715963
2521.606232,1000,48238.835482
2488.609203,1000,48250.121036
2480.976443,1000,48253.265121
1589.572492,649,48255.308989
2496.240865,1000,48258.43662
2525.52484,1000,48261.597941
2490.598274,1000,48264.803317
2486.640996,1000,48267.967579
2468.950758,1000,48271.15564
2494.479171,1000,48274.293332
2465.797399,1000,48277.509735
2512.903143,1000,48280.723698
539.684665,231,48281.465846
2452.071463,1000,48284.601209
2474.950023,1000,48287.733359
2493.897503,1000,48290.834563
2450.266969,1000,48293.989222
2464.520538,1000,48297.101871
2495.191303,1000,48300.220701
2478.021508,1000,48303.372559
2479.896977,1000,48306.538746
2488.03399,1000,48309.684742
2501.522895,1000,48312.810037
2454.543029,1000,48315.924499
1807.606005,740,48318.232317
2474.794341,1000,48321.356251
2482.453835,1000,48324.473225
2489.763119,1000,48327.556207
2167.714002,873,48338.46825
2510.669901,1000,48341.730928
2517.199465,1000,48344.871922
2445.83664,1000,48348.020246
2496.361149,1000,48351.138166
2507.710074,1000,48354.291601
2459.287146,1000,48357.377932
2502.778818,1000,48360.436462
646.920671,278,48361.300798
2527.643781,1000,48364.421811
2467.583061,1000,48367.525159
2515.511354,1000,48370.595696
2489.383206,1000,48373.806427
2482.334295,1000,48376.960091
2513.911621,1000,48380.081404
181.210697,103,48380.401752
2542.773273,1000,48383.498356
2514.124817,1000,48386.61143
2485.716115,1000,48389.75123
2520.838367,1000,48393.010339
2473.152578,1000,48396.273468
2485.204389,1000,48399.583337
2495.262184,1000,48402.769233
2462.083743,1000,48405.961268
2508.217057,1000,48409.11732
2438.558012,1000,48412.260437
1244.852089,526,48413.949452
41.645298,31,48414.042597
2473.184176,1000,48425.373883
175.908866,95,48425.679462
2264.991631,918,48428.60456
2493.474189,1000,48431.80151
2492.031395,1000,48434.97995
1889.561409,762,48437.432448
2497.361555,1000,48440.57713
2519.092385,1000,48443.772274
2456.78286,1000,48446.891662
2520.978969,1000,48450.052075
2486.427269,1000,48453.201766
2512.409994,1000,48456.365853
1170.318356,481,48457.917856
2483.23986,1000,48461.157936
2462.057776,1000,48464.342725
2521.239232,1000,48467.550202
2393.822959,987,48470.669969
1658.343907,667,48472.776803
2492.312472,1000,48475.924062
2494.273008,1000,48479.100346
2494.897122,1000,48482.260688
2497.645451,1000,48485.454307
1582.780796,654,48487.518633
41.82662,33,48487.625786
2485.635911,1000,48490.805125
1104.830553,460,48492.257797
2513.0466,1000,48495.439974
2501.434391,1000,48498.582621
2510.096039,1000,48501.742868
2496.979335,1000,48513.02693
2487.363112,1000,48516.203922
2473.934983,1000,48519.465791
880.379478,377,48520.713149
1672.224931,688,48522.876297
2426.258822,1000,48526.00801
2522.157968,1000,48529.146259
2463.313869,1000,48532.335899
259.898972,127,48532.724747
2513.29422,1000,48535.899486
2487.092403,1000,48539.046211
2475.211294,1000,48542.207729
2470.62291,1000,48545.344339
2483.357279,1000,48548.460556
2474.302098,1000,48551.617398
2480.935714,1000,48554.848118
2239.613935,893,48557.673614
2487.858129,1000,48560.803149
2499.150699,1000,48563.998735
2512.422056,1000,48567.135301
2523.760798,1000,48570.282904
2473.147875,1000,48573.437034
2490.717691,1000,48576.590596
2493.094999,1000,48579.79665
2461.74877,1000,48582.948925
2509.365843,1000,48586.149033
214.878822,109,48586.510095
2496.478964,1000,48589.736683
2447.904469,1000,48601.038655
2488.250806,1000,48604.20721
2483.254564,1000,48607.353891
2465.233905,1000,48610.600327
2512.673681,1000,48613.761979
1426.651576,582,48615.624307
1039.129469,428,48616.950076
2481.558908,1000,48620.130252
1046.115162,434,48621.501395
2466.869402,1000,48624.677984
2513.521589,1000,48627.843294
2527.45368,1000,48631.015779
2481.313934,1000,48634.183933
2509.186671,1000,48637.36399
2496.822014,1000,48640.598094
2455.732231,1000,48643.944803
260.662107,122,48644.35694
2470.635708,1000,48647.642946
2486.286107,1000,48650.78339
2497.766514,1000,48653.941026
2497.122671,1000,48657.193126
2498.112591,1000,48660.37841
2472.299697,1000,48663.576259
2487.901761,1000,48666.78154
2540.559825,1000,48670.00094
2466.596511,1000,48673.228586
2481.891088,1000,48676.43979
2510.490127,1000,48687.867219
2494.911422,1000,48691.012259
2486.111823,1000,48694.233592
2517.652343,1000,48697.431748
2476.525028,1000,48700.712707
2489.303806,1000,48703.976516
2524.417048,1000,48707.195345
2480.446305,1000,48710.470895
1994.745619,809,48712.99443
2502.919566,1000,48716.154234
2470.189544,1000,48719.398655
2472.386517,997,48722.563156
2480.780166,1000,48725.722939
2505.704078,1000,48728.919615
2449.228381,1000,48732.061379
2478.146018,1000,48735.472401
2454.942764,1000,48738.845795
2488.387997,1000,48742.229149
2496.158252,1000,48745.604519
2495.297613,1000,48748.967743
39.535073,31,48749.072003
2495.842475,1000,48752.375834
2532.44091,1000,48755.555658
2489.051279,1000,48758.663403
1305.07694,541,48760.39523
2491.368699,1000,48763.563968
2490.901016,1000,48766.87565
2492.31016,1000,48778.843146
2469.29953,1000,48782.255845
2482.037154,1000,48785.65842
2480.869219,1000,48789.028722
2489.850123,1000,48792.359023
2499.026589,1000,48795.705838
2496.329373,1000,48798.872083
1265.647239,526,48800.517362
2520.183634,1000,48803.681036
2493.191217,1000,48806.80032
2481.561494,1000,48809.962626
2491.649923,1000,48813.124953
2489.571894,1000,48816.265763
2503.157943,1000,48819.409327
2519.561935,1000,48822.637901
2503.422789,1000,48825.821467
1507.365805,620,48827.762105
2487.937076,1000,48830.979009
2458.945716,1000,48834.196999
2459.722271,1000,48837.343925
2495.835638,1000,48840.458976
2475.356897,1000,48843.675453
2476.374693,1000,48846.876733
2002.227318,812,48849.419585
2495.802667,1000,48852.522498
423.324435,190,48853.105101
2478.398982,1000,48856.23732
2473.556214,1000,48867.47542
2509.087278,1000,48870.572468
2475.988454,1000,48873.672745
860.607135,369,48874.822768
2461.474903,1000,48877.994324
2508.996151,1000,48881.14466
2489.507163,1000,48884.277491
2460.362279,1000,48887.439622
2492.388166,1000,48890.542362
2458.33932,1000,48893.644428
2488.140528,1000,48896.845037
2486.800521,1000,48899.966173
2464.19542,1000,48903.091612
2486.390872,1000,48906.187335
2484.978994,1000,48909.382836
199.5593,105,48909.709942
2485.395755,1000,48912.856881
2495.194322,1000,48916.034488
2482.373879,1000,48919.183027
2504.429877,1000,48922.301092
2502.697651,1000,48925.421995
1341.808718,568,48927.215691
2497.560626,1000,48930.338926
2486.836651,1000,48933.483566
2480.583004,1000,48936.554459
2435.711591,1000,48939.677995
2504.695548,1000,48942.878583
2472.136895,1000,48954.243702
1298.980272,527,48955.875141
2457.043802,1000,48959.002406
2496.856422,1000,48962.165978
2458.180871,1000,48965.357553
1015.024062,420,48966.682411
2507.072151,1000,48969.780422
2481.168291,1000,48972.911744
2490.386947,1000,48975.993058
2493.704471,1000,48979.136265
2497.758052,1000,48982.292707
2489.90909,1000,48985.396008
2486.674396,1000,48988.505024
2511.86817,1000,48991.686522
1040.953662,438,48993.058302
2496.108542,1000,48996.201587
2511.984178,1000,48999.421633
2503.688202,1000,49002.709668
2473.944231,1000,49005.840415
2484.064458,1000,49008.991656
2476.878612,1000,49012.217514
2492.041049,1000,49015.463501
2513.016927,1000,49018.686022
2514.550634,1000,49021.929913
2499.597529,1000,49025.092434
2465.352764,1000,49028.221292
756.540825,325,49029.23725
2477.451191,1000,49040.492874
2503.983169,1000,49043.630425
2508.589329,1000,49046.722069
2497.40343,1000,49049.818442
2479.338935,1000,49052.945744
596.783499,258,49053.763251
2490.408258,1000,49056.861771
2509.291782,1000,49059.950227
2516.398069,1000,49063.164277
2467.777111,1000,49066.298708
2462.714486,1000,49069.476934
2496.813626,1000,49072.650439
2476.008369,1000,49075.856453
2494.203275,1000,49079.028537
2473.633358,1000,49082.263578
2483.85844,1000,49085.410591
2451.273592,1000,49088.512702
2504.628603,1000,49091.651131
2477.806385,1000,49094.798116
2523.672688,1000,49097.935886
2493.798171,1000,49101.098329
2505.654476,1000,49104.353377
2522.084816,1000,49107.480812
589.490034,258,49108.274818
124.807686,78,49108.523061
2471.356976,1000,49111.61512
2485.399022,1000,49114.743283
2487.120463,1000,49125.967145
2483.601286,1000,49129.12988
2486.668525,1000,49132.269974
2395.454674,953,49135.28164
2493.718657,1000,49138.504089
2477.642231,1000,49141.678998
2503.236917,1000,49144.744779
2508.792031,1000,49147.879777
2516.779442,1000,49151.038616
538.999134,237,49151.779779
2473.328612,1000,49154.9488
2474.709959,1000,49158.116608
2513.972037,1000,49161.278537
2507.015236,1000,49164.419208
2491.425059,1000,49167.548664
2500.960583,1000,49170.70873
2502.019601,1000,49173.868288
2484.518446,1000,49176.961583
2498.888382,1000,49180.110355
2509.321547,1000,49183.327013
2482.660723,1000,49186.445812
197.164021,101,49186.756119
2516.406102,1000,49189.917766
2499.128093,1000,49193.042049
1769.729393,734,49195.350102
2453.32205,1000,49198.481529
2487.225574,1000,49201.57643
2508.462811,1000,49212.961453
2470.888726,1000,49216.066699
2475.31884,1000,49219.209205
2500.01316,1000,49222.356344
2500.848409,1000,49225.507457
2473.301786,1000,49228.60796
2446.335073,1000,49231.836068
2480.698464,1000,49234.994905
2496.485002,1000,49238.21491
2473.803667,1000,49241.392314
815.927716,349,49242.498444
2473.263404,1000,49245.698356
2484.677256,1000,49248.825071
2477.347548,1000,49252.011928
2472.454952,1000,49255.27057
2278.040978,918,49258.2235
233.053207,126,49258.620248
2525.642642,1000,49261.762151
2489.409152,1000,49264.917632
2510.619361,1000,49268.039145
951.551498,394,49269.267494
2475.004771,1000,49272.415146
2477.582599,1000,49275.597298
2491.948037,1000,49278.719603
2459.425576,1000,49281.880925
2506.549636,1000,49285.013052
2462.987792,1000,49288.21627
2472.099229,1000,49299.442907
2503.784971,1000,49302.596597
2483.850218,1000,49305.807552
2476.69612,1000,49308.919063
2488.042568,1000,49312.102554
2487.501816,1000,49315.313169
2499.963124,1000,49318.471323
2113.673363,842,49321.162081
2491.204279,1000,49324.480751
2498.531979,1000,49327.703322
2477.077759,1000,49330.941197
2468.984805,1000,49334.073966
2479.798087,1000,49337.205874
2517.369392,1000,49340.354002
2485.135988,1000,49343.478816
2497.204014,1000,49346.651962
2490.763008,1000,49349.82857
1263.771604,511,49351.416048
2450.390358,1000,49354.540298
2473.552382,1000,49357.686298
2463.031047,1000,49360.787483
2468.841522,1000,49363.95005
2467.439279,1000,49367.153558
2486.863969,1000,49370.306555
2505.619872,1000,49373.499868
2511.664081,1000,49376.652493
2529.061539,1000,49387.865408
2477.433967,1000,49390.995024
2507.898229,1000,49394.149601
2451.312186,1000,49397.402615
2496.300938,1000,49400.566489
2506.89298,1000,49403.665287
2502.309528,1000,49406.849827
2463.145089,1000,49410.017629
2502.143413,1000,49413.169236
2504.850931,1000,49416.289037
438.295855,198,49416.906935
2503.702028,1000,49420.034692
2455.337898,1000,49423.134302
2523.276845,1000,49426.315987
1683.951201,683,49428.492382
2492.54269,1000,49431.597128
2499.70824,1000,49434.721993
2491.454935,1000,49437.808506
2515.534595,1000,49440.973093
2502.56678,1000,49444.09631
2497.70218,1000,49447.225349
2510.828875,1000,49450.363511
2513.293238,1000,49453.464198
2512.346004,1000,49456.583362
2510.56976,1000,49459.678112
1974.772953,802,49462.230556
2500.811461,1000,49473.454554
42.267431,29,49473.554312
2495.846962,1000,49476.744975
2513.732067,1000,49479.960516
2446.00487,1000,49483.085256
2515.252249,1000,49486.288683
2523.334051,1000,49489.374932
2488.970477,1000,49492.547999
2479.988102,1000,49495.670131
2517.399405,1000,49498.788272
2539.968998,1000,49501.920823
2511.523284,1000,49505.02847
2469.710354,1000,49508.231139
212.53497,108,49508.572633
2525.467535,1000,49511.732331
2536.023339,1000,49514.857359
2484.005618,1000,49517.957644
2462.49462,1000,49521.081096
2087.519702,848,49523.759012
1327.257529,542,49525.456101
2498.853818,1000,49528.52705
2507.118657,1000,49531.647839
193.997011,102,49531.961015
2514.10235,1000,49535.103436
2525.151558,1000,49538.217773
2517.879433,1000,49541.418233
2511.576197,1000,49544.591409
2506.840459,1000,49547.731609
2477.569537,1000,49550.842783
2478.92332,1000,49562.24962
2509.200212,1000,49565.40745
2473.78345,1000,49568.505103
2488.565909,1000,49571.643897
2457.943655,1000,49574.792474
2485.435885,1000,49577.972504
2534.041103,1000,49581.132045
2510.168671,1000,49584.266786
2503.111668,1000,49587.39842
2516.406872,1000,49590.527555
2503.692439,1000,49593.671555
2455.109327,1000,49596.808053
2517.275784,1000,49599.938165
2529.502658,1000,49603.112481
2500.33044,1000,49606.369417
2495.581777,1000,49609.536063
2496.330133,1000,49612.715208
2492.121556,1000,49615.899326
2514.426408,1000,49619.021755
2492.65297,1000,49622.163129
2520.622304,1000,49625.283882
2482.161917,1000,49628.449269
2480.241251,1000,49631.645612
2512.220251,1000,49634.94741
2541.361582,1000,49638.227306
2495.554868,1000,49649.609527
2513.601057,1000,49652.749093
2515.394678,1000,49655.899753
2495.815727,1000,49659.042614
2458.870245,1000,49662.155436
2475.172486,1000,49665.362069
2496.16198,1000,49668.586957
2496.603034,1000,49671.738777
2547.616323,1000,49674.883875
2500.529752,1000,49678.085809
2525.558755,1000,49681.26181
2502.202569,1000,49684.397696
2340.062498,926,49687.308966
2488.80342,1000,49690.46067
2530.363157,1000,49693.621468
2501.303816,1000,49696.788816
955.319944,397,49698.065736
2471.19669,1000,49701.224862
2497.190705,1000,49704.392621
2514.582176,1000,49707.539488
2571.908052,1000,49710.707626
2521.008889,1000,49713.961905
2486.550529,1000,49717.139481
2494.667883,1000,49720.337908
2467.820099,1000,49723.550848
2484.243162,1000,49734.912565
2516.019304,1000,49738.079805
2476.878915,1000,49741.261365
2474.592294,1000,49744.463381
2467.048462,1000,49747.716248
2495.00565,1000,49750.854173
2472.030742,1000,49754.009396
892.70059,374,49755.180033
2435.423408,1000,49758.311493
1384.425187,563,49760.112976
2530.830101,1000,49763.356401
2461.812723,1000,49766.541612
2507.952963,1000,49769.709569
154.062206,83,49769.977283
2504.238308,1000,49773.135567
2473.966211,1000,49776.273334
2480.374106,1000,49779.498791
2546.650726,1000,49782.667654
2475.545411,1000,49785.815775
2492.562138,1000,49789.016082
2504.504143,1000,49792.193612
2497.41529,1000,49795.427012
2494.769073,1000,49798.643121
2523.365644,1000,49801.825929
2053.80579,834,49804.504084
2521.386486,1000,49807.64412
757.41757,324,49808.654573
2497.822197,1000,49811.857798
2518.946316,1000,49823.164204
895.338454,374,49824.376693
2505.978039,1000,49827.550021
2516.428657,1000,49830.71231
2510.160907,1000,49833.851497
2516.381224,1000,49837.015047
2528.695848,1000,49840.145381
2482.184769,1000,49843.295478
1882.07555,769,49845.764761
2515.343049,1000,49849.048672
2499.730911,1000,49852.197551
2560.820243,1000,49855.369808
2519.263361,1000,49858.545098
1681.895373,674,49860.660687
1841.307482,741,49863.053591
2495.280135,1000,49866.303058
2509.831011,1000,49869.56162
2500.239339,1000,49872.675604
2512.392156,1000,49875.921119
2476.491357,1000,49879.150321
2102.95794,844,49881.860122
2507.480531,1000,49885.02765
2508.491874,1000,49888.187567
2490.560162,1000,49891.352526
276.21715,137,49891.794479
2516.369308,1000,49894.921291
2510.982476,1000,49898.069049
2532.235511,1000,49901.225352
2507.905295,1000,49912.558584
2509.728079,1000,49915.696648
2523.420491,1000,49918.888622
1665.186973,670,49921.006083
2457.208509,1000,49924.166713
2043.927782,829,49926.791499
2506.30693,1000,49930.031879
2528.213001,1000,49933.188768
2531.243119,1000,49936.376095
2512.328439,1000,49939.501626
192.809583,102,49939.822337
2515.666939,1000,49943.099486
2472.966561,1000,49946.427242
2497.944064,1000,49949.720644
2491.290247,1000,49953.017167
2500.284528,1000,49956.188398
474.717891,211,49956.850922
2488.236651,1000,49960.038668
2487.128827,1000,49963.258348
2538.642718,1000,49966.371117
2517.783752,1000,49969.557919
2476.72622,1000,49972.713423
2482.505797,1000,49975.871447
2499.944995,1000,49979.06146
894.665702,371,49980.2401
2483.910158,1000,49983.408211
2522.173343,1000,49986.555364
2502.797723,1000,49989.653386
2499.831248,1000,50000.829492
2483.634436,1000,50003.96759
2502.571502,1000,50007.10099
2498.488137,1000,50010.290809
1107.211051,454,50011.738281
2501.611014,1000,50014.883738
2457.330562,1000,50018.034482
2504.606534,1000,50021.139459
2495.988234,1000,50024.307914
2522.842471,1000,50027.444726
2534.608092,1000,50030.633109
2525.646037,1000,50033.777283
732.562286,323,50034.83285
2469.673721,1000,50038.016665
2536.483586,1000,50041.205043
2536.672149,1000,50044.52765
2501.695894,1000,50047.68229
2501.048602,1000,50050.802922
2508.20149,1000,50054.022822
2501.495113,1000,50057.195965
2484.70998,1000,50060.314478
2527.884732,1000,50063.423852
2510.241578,1000,50066.581725
2513.161149,1000,50069.706675
2510.735179,1000,50072.810989
2503.112807,1000,50075.962345
2464.530888,1000,50087.151333
242.61295,118,50087.523322
2551.140675,1000,50090.723707
2510.583519,1000,50093.85284
2501.063667,1000,50097.017162
2533.068268,1000,50100.126543
2490.876096,1000,50103.247477
2521.41034,1000,50106.414753
2518.532973,1000,50109.533704
2525.378129,1000,50112.70482
2504.632793,1000,50115.859685
2508.729,1000,50119.026734
166.62099,88,50119.312996
2470.910684,1000,50122.47057
2504.155718,1000,50125.583264
2502.04888,1000,50128.705286
2495.00024,1000,50131.797982
2510.087078,1000,50134.872052
2486.351622,1000,50137.953437
2520.422368,1000,50141.029918
2490.489459,1000,50144.133619
2503.675122,1000,50147.28234
2492.849006,1000,50150.423362
2516.213364,1000,50153.538522
2501.30835,1000,50156.619668
2518.135298,1000,50159.698928
2473.557428,1000,50162.770107
2488.007935,1000,50173.955768
2511.94641,1000,50177.049153
2504.132971,1000,50180.172525
2466.289362,1000,50183.245233
2504.087289,1000,50186.341642
2538.792746,1000,50189.387264
2502.371082,1000,50192.471492
2492.886511,1000,50195.539436
2492.525886,1000,50198.632671
2304.120788,933,50201.545196
2494.103012,1000,50204.665479
2507.925213,1000,50207.698956
2481.621913,1000,50210.821033
2502.192109,1000,50213.905324
2523.149356,1000,50216.956029
2464.328288,1000,50220.009625
2482.891836,1000,50223.086449
2487.29737,1000,50226.099438
2485.800249,1000,50229.114152
2470.019954,1000,50232.202502
2495.413509,1000,50235.246975
2495.865142,1000,50238.277758
2489.458648,1000,50241.320527
2494.267122,1000,50244.37442
2495.70842,1000,50247.401867
2509.264614,1000,50258.461599
2479.807509,1000,50261.599157
2544.36506,1000,50264.758337
2490.930376,1000,50267.779146
2475.249349,1000,50270.887081
2547.750853,1000,50273.981407
2509.370992,1000,50277.07683
2501.056908,1000,50280.155489
2523.782873,1000,50283.299673
436.346417,195,50283.921552
2524.603363,1000,50286.963151
2497.943174,1000,50289.991341
2502.469564,1000,50293.016429
2485.298713,1000,50296.084525
2498.92832,1000,50299.124001
2530.678939,1000,50302.168411
2510.686898,1000,50305.212446
2487.227356,1000,50308.224969
2513.211781,1000,50311.253337
2489.231012,1000,50314.255768
2508.698489,1000,50317.333675
2501.714933,1000,50320.331136
1528.071664,620,50322.201865
2478.391747,1000,50325.238779
2510.891849,1000,50328.307923
2505.40764,1000,50331.370671
1157.627588,474,50340.648238
2506.720502,1000,50343.684067
2490.640254,1000,50346.777662
2527.483058,1000,50349.82591
2509.790063,1000,50352.886645
2489.99203,1000,50355.934213
2518.280328,1000,50359.02953
1065.330879,439,50360.375158
2495.068677,1000,50363.478834
2505.85662,1000,50366.534379
2518.460047,1000,50369.559412
2507.379137,1000,50372.556956
2516.895163,1000,50375.57147
2328.623968,936,50378.4129
2491.694101,1000,50381.398408
2539.941303,1000,50384.435233
2519.640246,1000,50387.447073
2480.184173,1000,50390.501081
2521.196059,1000,50393.556712
2512.881499,1000,50396.558196
2491.302709,1000,50399.574175
2354.215699,940,50402.420037
2488.466895,1000,50405.433949
2500.640273,1000,50408.435951
2514.825399,1000,50411.45503
2472.003961,1000,50414.446712
2496.981616,1000,50425.362153
2500.351353,1000,50428.373202
2487.902139,1000,50431.379889
2476.206094,1000,50434.391855
70.567328,43,50434.519611
2497.277533,1000,50437.578421
2488.011251,1000,50440.666789
99.215339,61,50440.858441
2463.655859,1000,50443.938574
2476.260708,1000,50446.975554
2509.664328,1000,50449.961233
1759.862153,712,50452.215567
2486.882035,1000,50455.259123
2503.457726,1000,50458.254803
2498.369365,1000,50461.266773
2483.943753,1000,50464.284353
2491.800006,1000,50467.289446
2460.163572,1000,50470.285956
2493.720197,1000,50473.265648
314.59437,145,50473.733555
2504.982082,1000,50476.849029
2498.123936,1000,50479.877851
2492.631231,1000,50482.898153
2460.50668,1000,50485.91472
2490.543175,1000,50488.908257
2125.819403,857,50491.491981
2485.007644,1000,50494.511036
2509.018751,1000,50497.494692
2476.60735,1000,50508.266105
2486.62937,1000,50511.312956
2475.98383,1000,50514.409625
2513.512863,1000,50517.430279
2495.015796,1000,50520.588326
2500.367362,1000,50523.684581
2472.567879,1000,50526.77443
2495.397815,1000,50529.767065
2497.309516,1000,50532.745686
1071.001329,446,50534.1219
2470.177984,1000,50537.108212
2469.667527,1000,50540.095193
2489.810197,1000,50543.109345
2491.235222,1000,50546.099046
2507.676601,1000,50549.10043
2419.701183,1000,50552.086869
2488.565942,1000,50555.106249
2484.884958,1000,50558.075364
2401.123137,1000,50561.068031
2466.051222,1000,50564.083503
2546.568717,1000,50567.212131
2475.747984,1000,50570.31728
2501.903155,1000,50573.530333
2484.907886,1000,50576.552313
2507.805114,1000,50579.540987
2491.878601,1000,50582.550584
2534.463423,1000,50593.325575
2492.545121,1000,50596.317079
2515.670226,1000,50599.32931
2510.438755,1000,50602.375357
2514.032576,1000,50605.439592
25.39766,19,50605.497564
2465.894824,1000,50608.530451
2497.917825,1000,50611.513625
2483.500031,1000,50614.5147
2513.067362,1000,50617.531069
2519.093663,1000,50620.509508
2486.427473,1000,50623.503232
2493.962987,1000,50626.491386
2499.741184,1000,50629.502028
2478.885918,1000,50632.542646
2523.057888,1000,50635.583201
2514.189517,1000,50638.578639
2484.006063,1000,50641.555513
2490.951371,1000,50644.53033
2501.948372,1000,50647.530914
2487.039461,1000,50650.53628
2500.275811,1000,50653.541619
2510.416096,1000,50656.55743
2479.539486,1000,50659.554622
2515.330218,1000,50662.540038
2483.863956,1000,50665.519931
2498.257334,1000,50676.222077
2189.868904,891,50678.9127
2469.023616,1000,50681.975608
2497.318615,1000,50685.022737
1128.262057,466,50686.440008
2481.92448,1000,50689.456677
2511.972623,1000,50692.536745
2516.640481,1000,50695.575077
2481.442906,1000,50698.56448
2502.8896,1000,50701.549015
1679.055484,676,50703.564208
2138.806494,854,50706.133725
2520.832655,1000,50709.100671
2507.151238,1000,50712.09941
2499.614916,1000,50715.08058
2473.466098,1000,50718.063344
2542.82042,1000,50721.051308
2500.955771,1000,50724.095046
2529.72409,1000,50727.069951
2490.384403,1000,50730.051792
2472.20382,1000,50733.060434
2519.849779,1000,50736.07916
2510.394192,1000,50739.070463
2488.309187,1000,50742.097787
2469.610078,1000,50745.099138
2516.263958,1000,50748.118565
1078.79903,439,50757.360539
2492.160096,1000,50760.446433
2479.797247,1000,50763.513995
2516.730569,1000,50766.560851
2515.08617,1000,50769.590937
2519.711099,1000,50772.577702
2483.228029,1000,50775.592357
2528.606323,1000,50778.569765
2514.463375,1000,50781.711524
2469.925328,1000,50784.818143
2491.423145,1000,50787.817558
2461.933477,1000,50790.817012
2513.55083,1000,50793.819908
2513.177188,1000,50796.826988
2479.893322,1000,50799.849714
2491.460346,1000,50802.899808
2482.011794,1000,50805.938862
2529.313443,1000,50808.94889
2530.722292,1000,50811.967338
2484.70582,1000,50815.081326
2508.247367,1000,50818.088369
2516.503522,1000,50821.099903
2497.15378,1000,50824.104345
2515.476438,1000,50827.249764
2493.883477,1000,50830.302521
2524.174309,1000,50841.255529
2495.394335,1000,50844.35017
2500.351772,1000,50847.411015
2508.682785,1000,50850.426525
2506.000311,1000,50853.432868
2481.559275,1000,50856.436436
2489.225271,1000,50859.458617
2540.837984,1000,50862.499958
2485.15768,1000,50865.493559
2497.207228,1000,50868.51698
2529.159615,1000,50871.525371
2495.799102,1000,50874.644302
2506.703409,1000,50877.799983
2514.708044,1000,50880.888074
2495.846946,1000,50884.016161
2500.626127,1000,50887.035448
2484.676584,1000,50890.046314
2521.443934,1000,50893.047471
2495.449878,1000,50896.084635
2522.30419,1000,50899.073405
2503.890605,1000,50902.047414
2534.410537,1000,50905.030481
1701.316914,688,50907.077518
2523.714815,1000,50910.083859
322.061172,159,50910.562516
2471.394069,1000,50913.525446
2514.445395,1000,50916.516832
2498.81125,1000,50927.519782
2497.498489,1000,50930.596519
2528.730994,1000,50933.609869
2509.124051,1000,50936.695506
2458.753486,988,50939.647853
2498.646923,1000,50942.65877
2464.510009,1000,50945.673558
2496.758537,1000,50948.691644
2534.042476,1000,50951.698552
2490.026189,1000,50954.693576
2521.099423,1000,50957.724352
2492.907044,1000,50960.766218
2493.62277,1000,50963.751448
1338.297341,539,50965.369483
2489.070617,1000,50968.348364
2506.365926,1000,50971.339552
2525.49623,1000,50974.320801
2517.979014,1000,50977.318959
2505.575979,1000,50980.287832
2541.280065,1000,50983.292844
2511.787495,1000,50986.268437
2495.828812,1000,50989.288511
2507.725286,1000,50992.324012
2484.223956,1000,50995.410418
2496.321084,1000,50998.436813
2527.607669,1000,51009.330541
2499.794909,1000,51012.310448
2515.504623,1000,51015.297511
2508.673571,1000,51018.287732
2524.899467,1000,51021.277327
2547.193084,1000,51024.288629
2157.773843,864,51026.878036
2535.646305,1000,51029.865127
2531.656937,1000,51032.830538
2507.438117,1000,51035.845519
2499.029921,1000,51038.827138
1501.403461,614,51040.648911
2510.346457,1000,51043.624434
2514.617533,1000,51046.640231
2121.344013,851,51049.191752
2550.417383,1000,51052.183723
2496.553716,1000,51055.234161
2477.914211,1000,51058.26985
2502.883258,1000,51061.272416
2537.917662,1000,51064.297358
2064.236258,825,51066.777555
2524.437478,1000,51069.7844
2482.425729,1000,51072.761169
2552.663656,1000,51075.773893
2476.634429,1000,51078.737683
2542.837777,1000,51081.76956
2396.610396,1000,51092.794193
2523.473014,1000,51095.781595
2466.278907,1000,51098.852367
2426.606759,1000,51101.846576
2468.972685,1000,51104.820953
2521.183515,1000,51107.819969
2511.827561,1000,51110.823285
2538.992692,1000,51113.803595
2504.638822,1000,51116.896252
2408.257944,975,51119.793887
2499.728396,1000,51122.791193
2523.143479,1000,51125.781954
2503.577174,1000,51128.815308
2515.793044,1000,51131.832332
951.25271,395,51133.016745
2525.471848,1000,51135.990671
2509.460373,1000,51139.011017
2437.331515,1000,51142.010272
2507.85017,1000,51145.015708
2501.306826,1000,51148.026202
2519.483678,1000,51151.051679
2532.213583,1000,51154.030083
2501.670602,1000,51157.035618
2490.749385,1000,51160.050679
2520.133676,1000,51163.066259
2509.981316,1000,51166.140118
